Filename,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_46.xvg,0.0000,2.4142855e+30,-7.9843374e+23,0.0000000,-8.6064874e+15,-8.6064874e+15,-8.6064874e+15,-8.6064874e+15,-8.6064874e+15,-8.6064874e+15,-8.6064874e+15,-8.6064874e+15,-8.6064874e+15,-8.6064874e+15
dhdl_modified_47.xvg,0.0000,1.3965617e+30,-5.4658481e+23,0.0000000,-6.6850559e+15,-6.6850559e+15,-6.6850559e+15,-6.6850559e+15,-6.6850559e+15,-6.6850559e+15,-6.6850559e+15,-6.6850559e+15,-6.6850559e+15,-6.6850559e+15
dhdl_modified_48.xvg,0.0000,8.1702418e+29,-3.7711245e+23,0.0000000,-5.2197205e+15,-5.2197205e+15,-5.2197205e+15,-5.2197205e+15,-5.2197205e+15,-5.2197205e+15,-5.2197205e+15,-5.2197205e+15,-5.2197205e+15,-5.2197205e+15
dhdl_modified_49.xvg,0.0000,4.8318324e+29,-2.6214380e+23,0.0000000,-4.0959981e+15,-4.0959981e+15,-4.0959981e+15,-4.0959981e+15,-4.0959981e+15,-4.0959981e+15,-4.0959981e+15,-4.0959981e+15,-4.0959981e+15,-4.0959981e+15
dhdl_modified_50.xvg,0.0000,2.8874071e+29,-1.8354262e+23,0.0000000,-3.2296683e+15,-3.2296683e+15,-3.2296683e+15,-3.2296683e+15,-3.2296683e+15,-3.2296683e+15,-3.2296683e+15,-3.2296683e+15,-3.2296683e+15,-3.2296683e+15
dhdl_modified_51.xvg,0.0000,1.7427901e+29,-1.2940157e+23,0.0000000,-2.5583485e+15,-2.5583485e+15,-2.5583485e+15,-2.5583485e+15,-2.5583485e+15,-2.5583485e+15,-2.5583485e+15,-2.5583485e+15,-2.5583485e+15,-2.5583485e+15
dhdl_modified_52.xvg,0.0000,1.0620872e+29,-9.1840556e+22,0.0000000,-2.0355871e+15,-2.0355871e+15,-2.0355871e+15,-2.0355871e+15,-2.0355871e+15,-2.0355871e+15,-2.0355871e+15,-2.0355871e+15,-2.0355871e+15,-2.0355871e+15
dhdl_modified_53.xvg,0.0000,6.5327277e+28,-6.5601265e+22,0.0000000,-1.6265777e+15,-1.6265777e+15,-1.6265777e+15,-1.6265777e+15,-1.6265777e+15,-1.6265777e+15,-1.6265777e+15,-1.6265777e+15,-1.6265777e+15,-1.6265777e+15
dhdl_modified_54.xvg,0.0000,4.0541785e+28,-4.7148923e+22,0.0000000,-1.3051122e+15,-1.3051122e+15,-1.3051122e+15,-1.3051122e+15,-1.3051122e+15,-1.3051122e+15,-1.3051122e+15,-1.3051122e+15,-1.3051122e+15,-1.3051122e+15
dhdl_modified_55.xvg,0.0000,2.5377202e+28,-3.4089088e+22,0.0000000,-1.0513410e+15,-1.0513410e+15,-1.0513410e+15,-1.0513410e+15,-1.0513410e+15,-1.0513410e+15,-1.0513410e+15,-1.0513410e+15,-1.0513410e+15,-1.0513410e+15
dhdl_modified_56.xvg,0.0000,1.6017183e+28,-2.4788628e+22,0.0000000,-8.5016193e+14,-8.5016193e+14,-8.5016193e+14,-8.5016193e+14,-8.5016193e+14,-8.5016193e+14,-8.5016193e+14,-8.5016193e+14,-8.5016193e+14,-8.5016193e+14
dhdl_modified_57.xvg,0.0000,1.0190722e+28,-1.8125765e+22,0.0000000,-6.9002408e+14,-6.9002408e+14,-6.9002408e+14,-6.9002408e+14,-6.9002408e+14,-6.9002408e+14,-6.9002408e+14,-6.9002408e+14,-6.9002408e+14,-6.9002408e+14
dhdl_modified_58.xvg,0.0000,6.5340203e+27,-1.3324898e+22,0.0000000,-5.6205127e+14,-5.6205127e+14,-5.6205127e+14,-5.6205127e+14,-5.6205127e+14,-5.6205127e+14,-5.6205127e+14,-5.6205127e+14,-5.6205127e+14,-5.6205127e+14
dhdl_modified_59.xvg,0.0000,4.2208503e+27,-9.8464000e+21,0.0000000,-4.5939363e+14,-4.5939363e+14,-4.5939363e+14,-4.5939363e+14,-4.5939363e+14,-4.5939363e+14,-4.5939363e+14,-4.5939363e+14,-4.5939363e+14,-4.5939363e+14
dhdl_modified_60.xvg,0.0000,2.7463539e+27,-7.3124491e+21,0.0000000,-3.7674010e+14,-3.7674010e+14,-3.7674010e+14,-3.7674010e+14,-3.7674010e+14,-3.7674010e+14,-3.7674010e+14,-3.7674010e+14,-3.7674010e+14,-3.7674010e+14
dhdl_modified_61.xvg,0.0000,1.7994856e+27,-5.4569447e+21,0.0000000,-3.0995571e+14,-3.0995571e+14,-3.0995571e+14,-3.0995571e+14,-3.0995571e+14,-3.0995571e+14,-3.0995571e+14,-3.0995571e+14,-3.0995571e+14,-3.0995571e+14
dhdl_modified_62.xvg,0.0000,1.1870748e+27,-4.0913818e+21,0.0000000,-2.5580750e+14,-2.5580750e+14,-2.5580750e+14,-2.5580750e+14,-2.5580750e+14,-2.5580750e+14,-2.5580750e+14,-2.5580750e+14,-2.5580750e+14,-2.5580750e+14
dhdl_modified_63.xvg,0.0000,7.8822871e+26,-3.0814845e+21,0.0000000,-2.1175804e+14,-2.1175804e+14,-2.1175804e+14,-2.1175804e+14,-2.1175804e+14,-2.1175804e+14,-2.1175804e+14,-2.1175804e+14,-2.1175804e+14,-2.1175804e+14
dhdl_modified_64.xvg,0.0000,5.2672656e+26,-2.3310931e+21,0.0000000,-1.7580843e+14,-1.7580843e+14,-1.7580843e+14,-1.7580843e+14,-1.7580843e+14,-1.7580843e+14,-1.7580843e+14,-1.7580843e+14,-1.7580843e+14,-1.7580843e+14
dhdl_modified_65.xvg,0.0000,3.5415214e+26,-1.7709612e+21,0.0000000,-1.4637693e+14,-1.4637693e+14,-1.4637693e+14,-1.4637693e+14,-1.4637693e+14,-1.4637693e+14,-1.4637693e+14,-1.4637693e+14,-1.4637693e+14,-1.4637693e+14
dhdl_modified_66.xvg,0.0000,2.3954495e+26,-1.3509933e+21,0.0000000,-1.2220868e+14,-1.2220868e+14,-1.2220868e+14,-1.2220868e+14,-1.2220868e+14,-1.2220868e+14,-1.2220868e+14,-1.2220868e+14,-1.2220868e+14,-1.2220868e+14
dhdl_modified_67.xvg,0.0000,1.6296728e+26,-1.0347594e+21,0.0000000,-1.0230406e+14,-1.0230406e+14,-1.0230406e+14,-1.0230406e+14,-1.0230406e+14,-1.0230406e+14,-1.0230406e+14,-1.0230406e+14,-1.0230406e+14,-1.0230406e+14
dhdl_modified_68.xvg,0.0000,1.1149529e+26,-7.9564018e+20,0.0000000,-8.5863988e+13,-8.5863988e+13,-8.5863988e+13,-8.5863988e+13,-8.5863988e+13,-8.5863988e+13,-8.5863988e+13,-8.5863988e+13,-8.5863988e+13,-8.5863988e+13
dhdl_modified_69.xvg,0.0000,7.6697914e+25,-6.1409473e+20,0.0000000,-7.2247616e+13,-7.2247616e+13,-7.2247616e+13,-7.2247616e+13,-7.2247616e+13,-7.2247616e+13,-7.2247616e+13,-7.2247616e+13,-7.2247616e+13,-7.2247616e+13
dhdl_modified_70.xvg,0.0000,5.3041390e+25,-4.7571776e+20,0.0000000,-6.0939584e+13,-6.0939584e+13,-6.0939584e+13,-6.0939584e+13,-6.0939584e+13,-6.0939584e+13,-6.0939584e+13,-6.0939584e+13,-6.0939584e+13,-6.0939584e+13
dhdl_modified_71.xvg,0.0000,3.6871271e+25,-3.6984134e+20,0.0000000,-5.1524080e+13,-5.1524080e+13,-5.1524080e+13,-5.1524080e+13,-5.1524080e+13,-5.1524080e+13,-5.1524080e+13,-5.1524080e+13,-5.1524080e+13,-5.1524080e+13
dhdl_modified_72.xvg,0.0000,2.5759545e+25,-2.8852842e+20,0.0000000,-4.3664215e+13,-4.3664215e+13,-4.3664215e+13,-4.3664215e+13,-4.3664215e+13,-4.3664215e+13,-4.3664215e+13,-4.3664215e+13,-4.3664215e+13,-4.3664215e+13
dhdl_modified_73.xvg,0.0000,1.8084534e+25,-2.2585454e+20,0.0000000,-3.7086783e+13,-3.7086783e+13,-3.7086783e+13,-3.7086783e+13,-3.7086783e+13,-3.7086783e+13,-3.7086783e+13,-3.7086783e+13,-3.7086783e+13,-3.7086783e+13
dhdl_modified_74.xvg,0.0000,1.2756735e+25,-1.7737698e+20,0.0000000,-3.1569283e+13,-3.1569283e+13,-3.1569283e+13,-3.1569283e+13,-3.1569283e+13,-3.1569283e+13,-3.1569283e+13,-3.1569283e+13,-3.1569283e+13,-3.1569283e+13
dhdl_modified_75.xvg,0.0000,9.0402282e+24,-1.3975123e+20,0.0000000,-2.6930041e+13,-2.6930041e+13,-2.6930041e+13,-2.6930041e+13,-2.6930041e+13,-2.6930041e+13,-2.6930041e+13,-2.6930041e+13,-2.6930041e+13,-2.6930041e+13
dhdl_modified_76.xvg,0.0000,6.4353796e+24,-1.1045042e+20,0.0000000,-2.3020326e+13,-2.3020326e+13,-2.3020326e+13,-2.3020326e+13,-2.3020326e+13,-2.3020326e+13,-2.3020326e+13,-2.3020326e+13,-2.3020326e+13,-2.3020326e+13
dhdl_modified_77.xvg,0.0000,4.6012146e+24,-8.7558236e+19,0.0000000,-1.9718077e+13,-1.9718077e+13,-1.9718077e+13,-1.9718077e+13,-1.9718077e+13,-1.9718077e+13,-1.9718077e+13,-1.9718077e+13,-1.9718077e+13,-1.9718077e+13
dhdl_modified_78.xvg,0.0000,3.3039032e+24,-6.9616463e+19,0.0000000,-1.6922888e+13,-1.6922888e+13,-1.6922888e+13,-1.6922888e+13,-1.6922888e+13,-1.6922888e+13,-1.6922888e+13,-1.6922888e+13,-1.6922888e+13,-1.6922888e+13
dhdl_modified_79.xvg,0.0000,2.3822813e+24,-5.5511180e+19,0.0000000,-1.4551914e+13,-1.4551914e+13,-1.4551914e+13,-1.4551914e+13,-1.4551914e+13,-1.4551914e+13,-1.4551914e+13,-1.4551914e+13,-1.4551914e+13,-1.4551914e+13
dhdl_modified_80.xvg,0.0000,1.7247341e+24,-4.4388441e+19,0.0000000,-1.2536600e+13,-1.2536600e+13,-1.2536600e+13,-1.2536600e+13,-1.2536600e+13,-1.2536600e+13,-1.2536600e+13,-1.2536600e+13,-1.2536600e+13,-1.2536600e+13
dhdl_modified_81.xvg,0.0000,1.2536377e+24,-3.5591851e+19,0.0000000,-1.0820156e+13,-1.0820156e+13,-1.0820156e+13,-1.0820156e+13,-1.0820156e+13,-1.0820156e+13,-1.0820156e+13,-1.0820156e+13,-1.0820156e+13,-1.0820156e+13
dhdl_modified_82.xvg,0.0000,9.1475026e+23,-2.8615067e+19,0.0000000,-9.3554139e+12,-9.3554139e+12,-9.3554139e+12,-9.3554139e+12,-9.3554139e+12,-9.3554139e+12,-9.3554139e+12,-9.3554139e+12,-9.3554139e+12,-9.3554139e+12
dhdl_modified_83.xvg,0.0000,6.6999425e+23,-2.3066041e+19,0.0000000,-8.1030498e+12,-8.1030498e+12,-8.1030498e+12,-8.1030498e+12,-8.1030498e+12,-8.1030498e+12,-8.1030498e+12,-8.1030498e+12,-8.1030498e+12,-8.1030498e+12
dhdl_modified_84.xvg,0.0000,4.9253833e+23,-1.8640573e+19,0.0000000,-7.0302800e+12,-7.0302800e+12,-7.0302800e+12,-7.0302800e+12,-7.0302800e+12,-7.0302800e+12,-7.0302800e+12,-7.0302800e+12,-7.0302800e+12,-7.0302800e+12
dhdl_modified_85.xvg,0.0000,3.6338915e+23,-1.5101761e+19,0.0000000,-6.1096759e+12,-6.1096759e+12,-6.1096759e+12,-6.1096759e+12,-6.1096759e+12,-6.1096759e+12,-6.1096759e+12,-6.1096759e+12,-6.1096759e+12,-6.1096759e+12
dhdl_modified_86.xvg,0.0000,2.6904940e+23,-1.2264610e+19,0.0000000,-5.3182522e+12,-5.3182522e+12,-5.3182522e+12,-5.3182522e+12,-5.3182522e+12,-5.3182522e+12,-5.3182522e+12,-5.3182522e+12,-5.3182522e+12,-5.3182522e+12
dhdl_modified_87.xvg,0.0000,1.9988625e+23,-9.9841725e+18,0.0000000,-4.6366872e+12,-4.6366872e+12,-4.6366872e+12,-4.6366872e+12,-4.6366872e+12,-4.6366872e+12,-4.6366872e+12,-4.6366872e+12,-4.6366872e+12,-4.6366872e+12
dhdl_modified_88.xvg,0.0000,1.4900206e+23,-8.1466681e+18,0.0000000,-4.0487386e+12,-4.0487386e+12,-4.0487386e+12,-4.0487386e+12,-4.0487386e+12,-4.0487386e+12,-4.0487386e+12,-4.0487386e+12,-4.0487386e+12,-4.0487386e+12
dhdl_modified_89.xvg,0.0000,1.1143643e+23,-6.6624654e+18,0.0000000,-3.5407046e+12,-3.5407046e+12,-3.5407046e+12,-3.5407046e+12,-3.5407046e+12,-3.5407046e+12,-3.5407046e+12,-3.5407046e+12,-3.5407046e+12,-3.5407046e+12
dhdl_modified_90.xvg,0.0000,8.3609534e+22,-5.4607839e+18,0.0000000,-3.1010086e+12,-3.1010086e+12,-3.1010086e+12,-3.1010086e+12,-3.1010086e+12,-3.1010086e+12,-3.1010086e+12,-3.1010086e+12,-3.1010086e+12,-3.1010086e+12
dhdl_modified_91.xvg,0.0000,6.2928726e+22,-4.4855877e+18,0.0000000,-2.7198559e+12,-2.7198559e+12,-2.7198559e+12,-2.7198559e+12,-2.7198559e+12,-2.7198559e+12,-2.7198559e+12,-2.7198559e+12,-2.7198559e+12,-2.7198559e+12
dhdl_modified_92.xvg,0.0000,4.7508977e+22,-3.6923863e+18,0.0000000,-2.3889350e+12,-2.3889350e+12,-2.3889350e+12,-2.3889350e+12,-2.3889350e+12,-2.3889350e+12,-2.3889350e+12,-2.3889350e+12,-2.3889350e+12,-2.3889350e+12
dhdl_modified_93.xvg,0.0000,3.5975639e+22,-3.0457844e+18,0.0000000,-2.1011918e+12,-2.1011918e+12,-2.1011918e+12,-2.1011918e+12,-2.1011918e+12,-2.1011918e+12,-2.1011918e+12,-2.1011918e+12,-2.1011918e+12,-2.1011918e+12
dhdl_modified_94.xvg,0.0000,2.7322359e+22,-2.5175328e+18,0.0000000,-1.8506162e+12,-1.8506162e+12,-1.8506162e+12,-1.8506162e+12,-1.8506162e+12,-1.8506162e+12,-1.8506162e+12,-1.8506162e+12,-1.8506162e+12,-1.8506162e+12
dhdl_modified_95.xvg,0.0000,2.0810373e+22,-2.0850564e+18,0.0000000,-1.6320924e+12,-1.6320924e+12,-1.6320924e+12,-1.6320924e+12,-1.6320924e+12,-1.6320924e+12,-1.6320924e+12,-1.6320924e+12,-1.6320924e+12,-1.6320924e+12
dhdl_modified_96.xvg,0.0000,1.5895240e+22,-1.7302503e+18,0.0000000,-1.4412483e+12,-1.4412483e+12,-1.4412483e+12,-1.4412483e+12,-1.4412483e+12,-1.4412483e+12,-1.4412483e+12,-1.4412483e+12,-1.4412483e+12,-1.4412483e+12
dhdl_modified_97.xvg,0.0000,1.2174599e+22,-1.4385704e+18,0.0000000,-1.2743446e+12,-1.2743446e+12,-1.2743446e+12,-1.2743446e+12,-1.2743446e+12,-1.2743446e+12,-1.2743446e+12,-1.2743446e+12,-1.2743446e+12,-1.2743446e+12
dhdl_modified_98.xvg,0.0000,9.3501095e+21,-1.1983026e+18,0.0000000,-1.1281768e+12,-1.1281768e+12,-1.1281768e+12,-1.1281768e+12,-1.1281768e+12,-1.1281768e+12,-1.1281768e+12,-1.1281768e+12,-1.1281768e+12,-1.1281768e+12
dhdl_modified_99.xvg,0.0000,7.1999835e+21,-9.9999971e+17,0.0000000,-9.9999855e+11,-9.9999855e+11,-9.9999855e+11,-9.9999855e+11,-9.9999855e+11,-9.9999855e+11,-9.9999855e+11,-9.9999855e+11,-9.9999855e+11,-9.9999855e+11
dhdl_modified_100.xvg,0.0000,5.5587373e+21,-8.3601751e+17,0.0000000,-8.8744814e+11,-8.8744814e+11,-8.8744814e+11,-8.8744814e+11,-8.8744814e+11,-8.8744814e+11,-8.8744814e+11,-8.8744814e+11,-8.8744814e+11,-8.8744814e+11
dhdl_modified_101.xvg,0.0000,4.3025674e+21,-7.0015986e+17,0.0000000,-7.8849232e+11,-7.8849232e+11,-7.8849232e+11,-7.8849232e+11,-7.8849232e+11,-7.8849232e+11,-7.8849232e+11,-7.8849232e+11,-7.8849232e+11,-7.8849232e+11
dhdl_modified_102.xvg,0.0000,3.3385958e+21,-5.8739478e+17,0.0000000,-7.0137892e+11,-7.0137892e+11,-7.0137892e+11,-7.0137892e+11,-7.0137892e+11,-7.0137892e+11,-7.0137892e+11,-7.0137892e+11,-7.0137892e+11,-7.0137892e+11
dhdl_modified_103.xvg,0.0000,2.5969571e+21,-4.9362815e+17,0.0000000,-6.2459603e+11,-6.2459603e+11,-6.2459603e+11,-6.2459603e+11,-6.2459603e+11,-6.2459603e+11,-6.2459603e+11,-6.2459603e+11,-6.2459603e+11,-6.2459603e+11
dhdl_modified_104.xvg,0.0000,2.0249330e+21,-4.1552122e+17,0.0000000,-5.5683698e+11,-5.5683698e+11,-5.5683698e+11,-5.5683698e+11,-5.5683698e+11,-5.5683698e+11,-5.5683698e+11,-5.5683698e+11,-5.5683698e+11,-5.5683698e+11
dhdl_modified_105.xvg,0.0000,1.5826312e+21,-3.5034419e+17,0.0000000,-4.9696879e+11,-4.9696879e+11,-4.9696879e+11,-4.9696879e+11,-4.9696879e+11,-4.9696879e+11,-4.9696879e+11,-4.9696879e+11,-4.9696879e+11,-4.9696879e+11
dhdl_modified_106.xvg,0.0000,1.2398058e+21,-2.9586418e+17,0.0000000,-4.4401135e+11,-4.4401135e+11,-4.4401135e+11,-4.4401135e+11,-4.4401135e+11,-4.4401135e+11,-4.4401135e+11,-4.4401135e+11,-4.4401135e+11,-4.4401135e+11
dhdl_modified_107.xvg,0.0000,9.7345088e+20,-2.5024917e+17,0.0000000,-3.9711307e+11,-3.9711307e+11,-3.9711307e+11,-3.9711307e+11,-3.9711307e+11,-3.9711307e+11,-3.9711307e+11,-3.9711307e+11,-3.9711307e+11,-3.9711307e+11
dhdl_modified_108.xvg,0.0000,7.6602542e+20,-2.1199404e+17,0.0000000,-3.5553427e+11,-3.5553427e+11,-3.5553427e+11,-3.5553427e+11,-3.5553427e+11,-3.5553427e+11,-3.5553427e+11,-3.5553427e+11,-3.5553427e+11,-3.5553427e+11
dhdl_modified_109.xvg,0.0000,6.0411869e+20,-1.7985902e+17,0.0000000,-3.1863036e+11,-3.1863036e+11,-3.1863036e+11,-3.1863036e+11,-3.1863036e+11,-3.1863036e+11,-3.1863036e+11,-3.1863036e+11,-3.1863036e+11,-3.1863036e+11
dhdl_modified_110.xvg,0.0000,4.7745717e+20,-1.5282236e+17,0.0000000,-2.8584034e+11,-2.8584034e+11,-2.8584034e+11,-2.8584034e+11,-2.8584034e+11,-2.8584034e+11,-2.8584034e+11,-2.8584034e+11,-2.8584034e+11,-2.8584034e+11
dhdl_modified_111.xvg,0.0000,3.7814893e+20,-1.3003967e+17,0.0000000,-2.5667455e+11,-2.5667455e+11,-2.5667455e+11,-2.5667455e+11,-2.5667455e+11,-2.5667455e+11,-2.5667455e+11,-2.5667455e+11,-2.5667455e+11,-2.5667455e+11
dhdl_modified_112.xvg,0.0000,3.0011816e+20,-1.1081245e+17,0.0000000,-2.3070545e+11,-2.3070545e+11,-2.3070545e+11,-2.3070545e+11,-2.3070545e+11,-2.3070545e+11,-2.3070545e+11,-2.3070545e+11,-2.3070545e+11,-2.3070545e+11
dhdl_modified_113.xvg,0.0000,2.3867405e+20,-9.4561213e+16,0.0000000,-2.0755861e+11,-2.0755861e+11,-2.0755861e+11,-2.0755861e+11,-2.0755861e+11,-2.0755861e+11,-2.0755861e+11,-2.0755861e+11,-2.0755861e+11,-2.0755861e+11
dhdl_modified_114.xvg,0.0000,1.9018981e+20,-8.0805180e+16,0.0000000,-1.8690667e+11,-1.8690667e+11,-1.8690667e+11,-1.8690667e+11,-1.8690667e+11,-1.8690667e+11,-1.8690667e+11,-1.8690667e+11,-1.8690667e+11,-1.8690667e+11
dhdl_modified_115.xvg,0.0000,1.5185322e+20,-6.9144382e+16,0.0000000,-1.6846250e+11,-1.6846250e+11,-1.6846250e+11,-1.6846250e+11,-1.6846250e+11,-1.6846250e+11,-1.6846250e+11,-1.6846250e+11,-1.6846250e+11,-1.6846250e+11
dhdl_modified_116.xvg,0.0000,1.2147853e+20,-5.9245496e+16,0.0000000,-1.5197381e+11,-1.5197381e+11,-1.5197381e+11,-1.5197381e+11,-1.5197381e+11,-1.5197381e+11,-1.5197381e+11,-1.5197381e+11,-1.5197381e+11,-1.5197381e+11
dhdl_modified_117.xvg,0.0000,9.7364218e+19,-5.0830521e+16,0.0000000,-1.3721919e+11,-1.3721919e+11,-1.3721919e+11,-1.3721919e+11,-1.3721919e+11,-1.3721919e+11,-1.3721919e+11,-1.3721919e+11,-1.3721919e+11,-1.3721919e+11
dhdl_modified_118.xvg,0.0000,7.8182604e+19,-4.3667186e+16,0.0000000,-1.2400384e+11,-1.2400384e+11,-1.2400384e+11,-1.2400384e+11,-1.2400384e+11,-1.2400384e+11,-1.2400384e+11,-1.2400384e+11,-1.2400384e+11,-1.2400384e+11
dhdl_modified_119.xvg,0.0000,6.2895377e+19,-3.7561095e+16,0.0000000,-1.1215632e+11,-1.1215632e+11,-1.1215632e+11,-1.1215632e+11,-1.1215632e+11,-1.1215632e+11,-1.1215632e+11,-1.1215632e+11,-1.1215632e+11,-1.1215632e+11
dhdl_modified_120.xvg,0.0000,5.0688744e+19,-3.2349234e+16,0.0000000,-1.0152528e+11,-1.0152528e+11,-1.0152528e+11,-1.0152528e+11,-1.0152528e+11,-1.0152528e+11,-1.0152528e+11,-1.0152528e+11,-1.0152528e+11,-1.0152528e+11
dhdl_modified_121.xvg,0.0000,4.0923735e+19,-2.7894823e+16,0.0000000,-9.1977269e+10,-9.1977269e+10,-9.1977269e+10,-9.1977269e+10,-9.1977269e+10,-9.1977269e+10,-9.1977269e+10,-9.1977269e+10,-9.1977269e+10,-9.1977269e+10
